Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
116,Aziz Behich,MF,au Australia,35.0,1.au Melb City,1990.0,3.0,2.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b6867b96,0.0,0.0,0.0,0.0,0.0,N/A
117,Maximilian Beier,FW,de Germany,23.0,1.de Dortmund,2002.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5db45ee5,0.0,0.0,0.0,0.0,0.0,MF
118,Alireza Beiranvand,GK,ir IR Iran,33.0,1.ir Tractor,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6ca0b04a,0.0,0.0,0.0,0.0,0.0,N/A
119,Zineddine Belaïd,DF,dz Algeria,27.0,1.dz JS Kabylie,1999.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2562589,0.0,0.0,0.0,0.0,0.0,N/A
120,Rafik Belghali,DF,dz Algeria,24.0,1.it Hellas Verona,2002.0,4.0,4.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0abcb968,0.0,0.27,0.27,0.27,0.27,N/A
121,Joe Bell,MF,nz New Zealand,27.0,1.no Viking,1999.0,3.0,3.0,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7825847e,0.0,0.0,0.0,0.0,0.0,N/A
122,Jean-Ricner Bellegarde,MF,ht Haiti,27.0,1.eng Wolves,1998.0,3.0,3.0,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10f0fdd3,0.0,0.0,0.0,0.0,0.0,N/A
123,Jude Bellingham,MF,eng England,22.0,1.es Real Madrid,2003.0,8.0,7.0,614.0,6.8,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,57d88cf9,0.15,1.17,1.03,1.03,1.17,N/A
124,Mortadha Ben Ouanes,DF,tn Tunisia,31.0,1.tr Kasımpaşa,1994.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798891a,0.0,0.0,0.0,0.0,0.0,MF
125,Anis Ben Slimane,MF,tn Tunisia,25.0,2.eng Norwich City,2001.0,3.0,3.0,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9ade9ce1,0.0,0.0,0.0,0.0,0.0,FW
126,Oussama Benbot,GK,dz Algeria,31.0,1.dz USM Alger,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dcae580c,0.0,0.0,0.0,0.0,0.0,N/A
127,Nadhir Benbouali,FW,dz Algeria,26.0,1.hu Győr,2000.0,1.0,0.0,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,cd25f2b3,0.0,2.0,2.0,2.0,2.0,N/A
128,Gilson Benchimol,FW,cv Cabo Verde,24.0,1.ru Akron Tolyatti,2001.0,2.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eae26fce,0.0,0.0,0.0,0.0,0.0,N/A
129,Ramy Bensebaini,DF,dz Algeria,31.0,1.de Dortmund,1995.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378825c7,0.0,0.0,0.0,0.0,0.0,N/A
130,Nabil Bentaleb,MF,dz Algeria,31.0,1.fr Lille,1994.0,4.0,3.0,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189f61a,0.0,0.0,0.0,0.0,0.0,N/A
131,Rodrigo Bentancur,MF,uy Uruguay,28.0,1.eng Tottenham,1997.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3b8674e6,0.0,0.0,0.0,0.0,0.0,N/A
132,Patrick Berg,MF,no Norway,28.0,1.no Bodø/Glimt,1997.0,6.0,4.0,445.0,4.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,e4114f5d,0.4,0.4,0.0,0.0,0.4,N/A
133,Sander Berge,MF,no Norway,28.0,1.eng Fulham,1998.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d0b6129f,0.0,0.0,0.0,0.0,0.0,N/A
134,Lucas Bergvall,MF,se Sweden,20.0,1.eng Tottenham,2006.0,4.0,1.0,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,a109e5c8,0.5,0.5,0.0,0.0,0.5,N/A
135,Sebastian Berhalter,MF,us United States,25.0,1.us Vancouver,2001.0,5.0,1.0,187.0,2.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,f33ee427,0.48,0.96,0.48,0.48,0.96,N/A
136,Alexander Bernhardsson,MF,se Sweden,27.0,2.de Holstein Kiel,1998.0,3.0,3.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dea1d183,0.0,0.0,0.0,0.0,0.0,N/A
137,Tyler Bindon,DF,nz New Zealand,21.0,2.eng Sheffield United,2005.0,3.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575e5eb,0.0,0.0,0.0,0.0,0.0,N/A
138,César Blackman,MF,pa Panama,28.0,1.sk Slovan Bratislava,1998.0,2.0,2.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,c2b11050,0.0,0.0,0.0,0.0,0.0,DF
139,Damián Bobadilla,MF,py Paraguay,24.0,1.br São Paulo,2001.0,4.0,2.0,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad7d6437,0.0,0.0,0.0,0.0,0.0,N/A
140,Oscar Bobb,FW,no Norway,22.0,1.eng Fulham,2003.0,6.0,1.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eed2427e,0.0,0.0,0.0,0.0,0.0,N/A
141,Moïse Bombito,DF,ca Canada,26.0,1.fr Nice,2000.0,3.0,2.0,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2f23fc8,0.0,0.0,0.0,0.0,0.0,N/A
142,Theo Bongonda,FW,cd Congo DR,30.0,1.ru Spartak Moscow,1995.0,2.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0da6a13e,0.0,0.0,0.0,0.0,0.0,MF
143,Ange-Yoan Bonny,FW,ci Côte d'Ivoire,22.0,1.it Inter,2003.0,4.0,3.0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64629ba4,0.0,0.0,0.0,0.0,0.0,N/A
144,Jordy Bos,MF,au Australia,23.0,1.nl Feyenoord,2002.0,4.0,4.0,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8070a9fd,0.0,0.0,0.0,0.0,0.0,DF
145,Ayyoub Bouaddi,MF,ma Morocco,18.0,1.fr Lille,2007.0,5.0,5.0,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006228f,0.0,0.0,0.0,0.0,0.0,N/A
146,Hicham Boudaoui,MF,dz Algeria,26.0,1.fr Nice,1999.0,3.0,2.0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,f9d5908e,0.0,0.0,0.0,0.0,0.0,N/A
147,Karim Boudiaf,MF,qa Qatar,35.0,1.qa Al Duhail SC,1990.0,2.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a38f33fd,0.0,0.0,0.0,0.0,0.0,N/A
148,Adil Boulbina,FW,dz Algeria,23.0,1.qa Al Duhail SC,2003.0,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12f7f264,0.0,0.0,0.0,0.0,0.0,N/A
149,Yassine Bounou,GK,ma Morocco,35.0,1.sa Al-Hilal,1991.0,6.0,6.0,570.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f6798fc3,0.0,0.0,0.0,0.0,0.0,N/A
150,Nawaf Boushal,DF,sa Saudi Arabia,26.0,1.sa Al-Nassr,1999.0,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7dc1c2c6,0.0,0.0,0.0,0.0,0.0,N/A
151,Michael Boxall,DF,nz New Zealand,37.0,1.us Minnesota Utd,1988.0,3.0,2.0,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6bfa0d3a,0.0,0.0,0.0,0.0,0.0,N/A
152,Sultan Al-Brake,DF,qa Qatar,30.0,1.qa Al Duhail SC,1996.0,2.0,1.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fcaa2400,0.0,0.0,0.0,0.0,0.0,N/A
153,Joshua Brenet,DF,cw Curaçao,32.0,1.tr Kayserispor,1994.0,2.0,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2b5527c4,0.0,0.0,0.0,0.0,0.0,N/A
154,Brian Brobbey,FW,nl Netherlands,24.0,1.eng Sunderland,2002.0,4.0,3.0,223.0,2.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4c184730,0.0,1.21,1.21,1.21,1.21,N/A
155,Dylan Bronn,DF,tn Tunisia,30.0,1.ch Servette FC,1995.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edd81e2a,0.0,0.0,0.0,0.0,0.0,N/A
156,Nathaniel Brown,DF,de Germany,22.0,1.de Frankfurt,2003.0,3.0,3.0,282.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,abc79c47,0.32,0.64,0.32,0.32,0.64,N/A
157,Tajon Buchanan,MF,ca Canada,27.0,1.es Villarreal,1999.0,5.0,5.0,376.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3aca6420,0.0,0.0,0.0,0.0,0.0,N/A
158,Ante Budimir,FW,hr Croatia,34.0,1.es Osasuna,1991.0,3.0,2.0,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8f3565b3,0.0,0.58,0.58,0.58,0.58,N/A
159,Firas Al-Buraikan,FW,sa Saudi Arabia,26.0,1.sa Al-Ahli,2000.0,3.0,3.0,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ac717a23,0.0,0.0,0.0,0.0,0.0,N/A
160,Cameron Burgess,DF,au Australia,30.0,2.eng Swansea City,1995.0,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da61ca98,0.0,0.0,0.0,0.0,0.0,N/A
161,Dan Burn,DF,eng England,34.0,1.eng Newcastle,1992.0,3.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2d31e83,0.0,0.0,0.0,0.0,0.0,N/A
162,Dženis Burnić,MF,ba Bosnia–Herz,28.0,2.de Karlsruher,1998.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0dabaf14,0.0,0.0,0.0,0.0,0.0,N/A
163,Gustavo Caballero,FW,py Paraguay,24.0,2.eng Portsmouth,2001.0,2.0,0.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90a38ca7,0.0,0.0,0.0,0.0,0.0,MF
164,Jovane Cabral,FW,cv Cabo Verde,28.0,1.pt Estrela,1998.0,2.0,2.0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e34e086c,0.0,0.0,0.0,0.0,0.0,N/A
165,Liberato Cacace,DF,nz New Zealand,25.0,2.eng Wrexham,2000.0,3.0,3.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dd86e8e4,0.0,0.0,0.0,0.0,0.0,N/A
166,Juan Cáceres,DF,py Paraguay,26.0,1.ru Dynamo Moskva,2000.0,5.0,5.0,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,db887bdf,0.0,0.0,0.0,0.0,0.0,N/A
167,Sebastián Cáceres,DF,uy Uruguay,26.0,1.mx América,1999.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7091c68e,0.0,0.0,0.0,0.0,0.0,N/A
168,Jordy Caicedo,FW,ec Ecuador,28.0,1.ar Huracán,1997.0,3.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7fcb27d8,0.0,0.0,0.0,0.0,0.0,N/A
169,Moisés Caicedo,MF,ec Ecuador,24.0,1.eng Chelsea,2001.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16264a81,0.0,0.0,0.0,0.0,0.0,N/A
170,Uğurcan Çakır,GK,tr Türkiye,30.0,1.tr Galatasaray,1996.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f63a8347,0.0,0.0,0.0,0.0,0.0,N/A
171,Hakan Çalhanoğlu,MF,tr Türkiye,32.0,1.it Inter,1994.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cd0fa27b,0.0,0.0,0.0,0.0,0.0,N/A
172,Lamine Camara,MF,sn Senegal,22.0,1.fr Monaco,2004.0,4.0,3.0,248.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19c2ffa4,0.36,0.36,0.0,0.0,0.36,N/A
173,Jaminton Campaz,FW,co Colombia,26.0,1.ar Rosario Central,2000.0,3.0,0.0,75.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8d5ceef2,0.0,1.2,1.2,1.2,1.2,MF
174,İrfan Can Kahveci,MF,tr Türkiye,30.0,1.tr Kasımpaşa,1995.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2800f47,0.0,0.0,0.0,0.0,0.0,N/A
175,José Canale,DF,py Paraguay,29.0,1.ar Lanús,1996.0,4.0,1.0,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97d24b73,0.0,0.0,0.0,0.0,0.0,N/A
176,João Cancelo,DF,pt Portugal,32.0,1.es Barcelona,1994.0,5.0,5.0,312.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,bd6351cd,0.29,0.29,0.0,0.0,0.29,N/A
177,Agustín Canobbio,FW,uy Uruguay,27.0,1.br Fluminense,1998.0,3.0,2.0,224.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4f5a2f38,0.0,0.4,0.4,0.4,0.4,N/A
178,Casemiro,MF,br Brazil,34.0,1.eng Manchester Utd,1992.0,5.0,5.0,379.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4d224fe8,0.0,0.24,0.24,0.24,0.24,N/A
179,Josué Casimir,MF,ht Haiti,24.0,1.fr Auxerre,2001.0,3.0,2.0,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,481f76cf,0.0,0.0,0.0,0.0,0.0,N/A
180,Timothy Castagne,DF,be Belgium,30.0,1.eng Fulham,1995.0,6.0,5.0,478.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,197640fd,0.19,0.19,0.0,0.0,0.19,N/A
181,Kevin Castaño,MF,co Colombia,25.0,1.ar River Plate,2000.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c393c3d9,0.0,0.0,0.0,0.0,0.0,N/A
182,Jens Castrop,MF,kr Korea Republic,22.0,1.de Gladbach,2003.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03fee7de,0.0,0.0,0.0,0.0,0.0,N/A
183,Zeki Çelik,DF,tr Türkiye,29.0,1.it Roma,1997.0,2.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31a62dc7,0.0,0.0,0.0,0.0,0.0,N/A
184,Lukáš Červ,MF,cz Czechia,25.0,1.cz Viktoria Plzeň,2001.0,2.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb4a41bc,0.0,0.0,0.0,0.0,0.0,N/A
185,Fares Chaïbi,MF,dz Algeria,23.0,1.de Frankfurt,2002.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,357103bd,0.0,0.0,0.0,0.0,0.0,N/A
186,Trevoh Chalobah,DF,eng England,26.0,1.eng Chelsea,1999.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515376c,0.0,0.0,0.0,0.0,0.0,MF
187,Štěpán Chaloupek,DF,cz Czechia,23.0,1.cz Slavia Prague,2003.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ded82b9a,0.0,0.0,0.0,0.0,0.0,N/A
188,Mouhib Chamakh,GK,tn Tunisia,24.0,1.tn Club Africain,2001.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9627f87b,0.0,0.0,0.0,0.0,0.0,N/A
189,Firas Chaouat,FW,tn Tunisia,30.0,1.tn Club Africain,1996.0,3.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7fa8ef98,0.0,0.0,0.0,0.0,0.0,N/A
190,Luis Chávez,MF,mx Mexico,30.0,1.ru Dynamo Moskva,1996.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e50949ea,0.0,0.0,0.0,0.0,0.0,N/A
191,Mateo Chávez,DF,mx Mexico,22.0,1.nl AZ Alkmaar,2004.0,1.0,1.0,77.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,f82246a1,0.0,1.17,1.17,1.17,1.17,N/A
192,Samir Chergui,DF,dz Algeria,27.0,1.fr Paris FC,1999.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4b6ab1da,0.0,0.0,0.0,0.0,0.0,N/A
193,Rayan Cherki,MF,fr France,22.0,1.eng Manchester City,2003.0,7.0,1.0,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b34c63a5,0.0,0.0,0.0,0.0,0.0,N/A
194,Mathieu Choinière,MF,ca Canada,27.0,1.us LAFC,1999.0,1.0,1.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017459bb,0.0,0.0,0.0,0.0,0.0,N/A
195,Tahith Chong,MF,cw Curaçao,26.0,2.eng Sheffield United,1999.0,3.0,3.0,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696b6a9,0.0,0.0,0.0,0.0,0.0,N/A
196,Tomáš Chorý,FW,cz Czechia,31.0,1.cz Slavia Prague,1995.0,2.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163bbd4a,0.0,0.0,0.0,0.0,0.0,N/A
197,Ryan Christie,MF,sct Scotland,31.0,1.eng Bournemouth,1995.0,3.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26ce2263,0.0,0.0,0.0,0.0,0.0,N/A
198,Carney Chukwuemeka,MF,at Austria,22.0,1.de Dortmund,2003.0,3.0,0.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2f9c73e,0.0,0.0,0.0,0.0,0.0,N/A
199,Mojmír Chytil,FW,cz Czechia,27.0,1.cz Slavia Prague,1999.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01a08323,0.0,0.0,0.0,0.0,0.0,N/A
200,Brian Cipenga,MF,cd Congo DR,28.0,2.es Castellón,1998.0,2.0,2.0,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,e4787d6f,0.0,0.62,0.62,0.62,0.62,FW
201,Alessandro Circati,DF,au Australia,22.0,1.it Parma,2003.0,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1223765c,0.0,0.0,0.0,0.0,0.0,N/A
202,Pathé Ciss,DF,sn Senegal,32.0,1.es Rayo Vallecano,1994.0,4.0,1.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9a0408b6,0.0,0.0,0.0,0.0,0.0,N/A
203,Livano Comenencia,MF,cw Curaçao,22.0,1.ch Zürich,2004.0,3.0,3.0,233.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,c9d96dc1,0.0,0.39,0.39,0.39,0.39,N/A
204,Eray Cömert,DF,ch Switzerland,28.0,1.es Valencia,1998.0,1.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15937e17,0.0,0.0,0.0,0.0,0.0,N/A
205,Francisco Conceição,MF,pt Portugal,23.0,1.it Juventus,2002.0,4.0,0.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ef3d210,0.0,0.0,0.0,0.0,0.0,N/A
206,Jhon Córdoba,FW,co Colombia,33.0,1.ru Krasnodar,1993.0,3.0,2.0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f381d8b,0.0,0.0,0.0,0.0,0.0,N/A
207,José Córdoba,DF,pa Panama,25.0,2.eng Norwich City,2001.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bec98750,0.0,0.0,0.0,0.0,0.0,N/A
208,Derek Cornelius,DF,ca Canada,28.0,1.fr Marseille,1997.0,4.0,4.0,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,577744b8,0.0,0.0,0.0,0.0,0.0,N/A
209,Diogo Costa,GK,pt Portugal,26.0,1.pt Porto,1999.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93fffbcf,0.0,0.0,0.0,0.0,0.0,N/A
210,Nuno da Costa,FW,cv Cabo Verde,35.0,1.tr Başakşehir,1991.0,4.0,1.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909222de,0.0,0.0,0.0,0.0,0.0,N/A
211,Samu Costa,MF,pt Portugal,25.0,1.es Mallorca,2000.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76c2a023,0.0,0.0,0.0,0.0,0.0,N/A
212,Vladimír Coufal,MF,cz Czechia,33.0,1.de Hoffenheim,1992.0,3.0,3.0,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fdf3cb77,0.33,0.33,0.0,0.0,0.33,DF
213,Thibaut Courtois,GK,be Belgium,34.0,1.es Real Madrid,1992.0,6.0,6.0,550.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840e36d,0.0,0.0,0.0,0.0,0.0,N/A
214,Maxime Crépeau,GK,ca Canada,32.0,1.us Orlando City,1994.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ea42e480,0.0,0.0,0.0,0.0,0.0,N/A
215,Max Crocombe,GK,nz New Zealand,32.0,2.eng Millwall,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fdf47077,0.0,0.0,0.0,0.0,0.0,N/A
216,Pau Cubarsí,DF,es Spain,19.0,1.es Barcelona,2007.0,8.0,8.0,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cc7888f3,0.0,0.0,0.0,0.0,0.0,N/A
217,Andrés Cubas,MF,py Paraguay,30.0,1.us Vancouver,1996.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9b40a6ea,0.0,0.0,0.0,0.0,0.0,N/A
218,Cucho,FW,co Colombia,27.0,1.es Real Betis,1999.0,2.0,0.0,50.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71b47ab9,1.8,1.8,0.0,0.0,1.8,MF
219,Marc Cucurella,DF,es Spain,27.0,1.eng Chelsea,1998.0,8.0,8.0,750.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1daec722,0.24,0.24,0.0,0.0,0.24,N/A
220,Matheus Cunha,FW,br Brazil,27.0,1.eng Manchester Utd,1999.0,5.0,4.0,290.0,3.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,dc62b55d,0.0,0.93,0.93,0.93,0.93,N/A
221,Findlay Curtis,MF,sct Scotland,19.0,1.sct Kilmarnock,2006.0,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,e2a68b89,0.0,0.0,0.0,0.0,0.0,N/A
222,Aymen Dahmen,GK,tn Tunisia,29.0,1.tn Ahly Sfaxien,1997.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8bf49030,0.0,0.0,0.0,0.0,0.0,N/A
223,Diogo Dalot,DF,pt Portugal,27.0,1.eng Manchester Utd,1999.0,2.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d9565625,0.0,0.0,0.0,0.0,0.0,MF
224,Danilo,DF,br Brazil,34.0,1.br Flamengo,1991.0,5.0,4.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94b2001f,0.0,0.0,0.0,0.0,0.0,N/A
225,Kevin Danso,DF,at Austria,27.0,1.eng Tottenham,1998.0,4.0,2.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e33125f,0.0,0.0,0.0,0.0,0.0,N/A
226,Vladimír Darida,MF,cz Czechia,35.0,1.cz Hradec Králové,1990.0,1.0,1.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3eb0f2df,0.0,0.0,0.0,0.0,0.0,N/A
227,Jonathan David,FW,ca Canada,26.0,1.it Juventus,2000.0,5.0,5.0,420.0,4.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,ce50fd99,0.0,0.64,0.64,0.64,0.64,N/A
228,Promise David,FW,ca Canada,24.0,1.be Union SG,2001.0,4.0,0.0,80.0,0.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,dbe19468,1.13,2.25,1.13,1.13,2.25,N/A
229,Alphonso Davies,DF,ca Canada,25.0,1.de Bayern Munich,2000.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d781d855,0.0,0.0,0.0,0.0,0.0,FW
230,Erick Davis,DF,pa Panama,35.0,1.pa Plaza Amador,1991.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2ffb0739,0.0,0.0,0.0,0.0,0.0,N/A
231,Nasser Al-Dawsari,MF,sa Saudi Arabia,27.0,1.sa Al-Hilal,1998.0,3.0,2.0,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7709e4a6,0.0,0.0,0.0,0.0,0.0,N/A
